Make,Year,Engine Size (L),Fuel Type,Average_Price
Ford,2014,3.2,Electric,55316.56
Ford,2014,3.3,Electric,57157.66
Ford,2014,3.4,Diesel,28078.83
Ford,2014,3.4,Hybrid,68083.89
Ford,2014,3.5,Diesel,43635.56
Ford,2014,3.7,Diesel,57251.26
Ford,2014,3.7,Electric,63523.17
Ford,2014,3.7,Petrol,50229.12
Ford,2014,3.8,Diesel,79816.47
Ford,2014,3.8,Electric,55268.74
Ford,2014,3.8,Hybrid,41107.61
Ford,2014,3.9,Diesel,33295.93
Ford,2014,4.0,Electric,16923.62
Ford,2014,4.0,Hybrid,20696.83
Ford,2014,4.1,Electric,67610.03
Ford,2014,4.2,Electric,20585.04
Ford,2014,4.4,Diesel,62662.14
Ford,2014,4.5,Diesel,58181.92
Ford,2014,4.5,Petrol,48413.3
Ford,2014,4.6,Hybrid,54364.28
Ford,2014,4.8,Diesel,63208.98
Ford,2014,4.8,Petrol,63040.81
Ford,2014,4.9,Petrol,60604.65
Ford,2014,5.0,Petrol,63503.33
Ford,2015,1.0,Diesel,71246.9
Ford,2015,1.0,Hybrid,24316.63
Ford,2015,1.0,Petrol,49010.41
Ford,2015,1.1,Diesel,31521.47
Ford,2015,1.1,Petrol,45750.14
Ford,2015,1.2,Diesel,29005.1
Ford,2015,1.2,Electric,49117.9
Ford,2015,1.2,Hybrid,41158.15
Ford,2015,1.3,Petrol,26279.07
Ford,2015,1.4,Petrol,74928.63
Ford,2015,1.5,Electric,42554.58
Ford,2015,1.5,Hybrid,24792.0
Ford,2015,1.5,Petrol,27954.16
Ford,2015,1.7,Diesel,30219.96
Ford,2015,1.7,Electric,56206.1
Ford,2015,1.7,Petrol,61650.9
Ford,2015,1.8,Diesel,73885.28
Ford,2015,1.8,Petrol,19600.69
Ford,2015,1.9,Diesel,77529.67
Ford,2015,1.9,Electric,51364.06
Ford,2015,1.9,Hybrid,35487.47
Ford,2015,1.9,Petrol,76230.71
Ford,2015,2.0,Electric,63961.32
Ford,2015,2.0,Hybrid,72469.23
Ford,2015,2.0,Petrol,69458.26
Ford,2015,2.1,Hybrid,62518.9
Ford,2015,2.1,Petrol,22403.67
Ford,2015,2.2,Diesel,38297.23
Ford,2015,2.2,Hybrid,41757.04
Ford,2015,2.2,Petrol,27220.02
Ford,2015,2.3,Diesel,23786.21
Ford,2015,2.3,Electric,58008.09
Ford,2015,2.3,Hybrid,43785.22
Ford,2015,2.3,Petrol,61719.96
Ford,2015,2.4,Diesel,18347.84
Ford,2015,2.4,Electric,69167.8
Ford,2015,2.5,Diesel,77009.54
Ford,2015,2.5,Electric,53209.7
Ford,2015,2.5,Petrol,20957.81
Ford,2015,2.6,Diesel,41960.0
Ford,2015,2.6,Electric,25282.32
Ford,2015,2.6,Petrol,51441.5
Ford,2015,2.7,Diesel,34736.53
Ford,2015,2.7,Electric,65690.74
Ford,2015,2.7,Hybrid,65072.92
Ford,2015,2.7,Petrol,75673.93
Ford,2015,2.8,Diesel,20927.67
Ford,2015,2.8,Electric,27373.5
Ford,2015,2.8,Hybrid,31026.23
Ford,2015,2.9,Hybrid,69091.27
Ford,2015,2.9,Petrol,56832.89
Ford,2015,3.0,Hybrid,25378.78
Ford,2015,3.0,Petrol,45787.22
Ford,2015,3.1,Electric,72886.63
Ford,2015,3.1,Hybrid,73721.04
Ford,2015,3.1,Petrol,25620.78
Ford,2015,3.3,Diesel,71043.41
Ford,2015,3.4,Diesel,27940.32
Ford,2015,3.4,Hybrid,21589.46
Ford,2015,3.4,Petrol,76909.44
Ford,2015,3.5,Electric,76155.8
Ford,2015,3.6,Hybrid,22779.15
Ford,2015,3.7,Electric,27371.04
Ford,2015,3.7,Hybrid,47264.36
Ford,2015,3.8,Diesel,60445.92
Ford,2015,3.8,Electric,49549.12
Ford,2015,3.9,Petrol,75457.1
Ford,2015,4.1,Petrol,49410.48
Ford,2015,4.2,Diesel,33662.78
Ford,2015,4.2,Electric,26111.62
Ford,2015,4.3,Diesel,51952.83
Ford,2015,4.3,Petrol,32997.25
Ford,2015,4.4,Diesel,35000.6
Ford,2015,4.4,Hybrid,76991.18
Ford,2015,4.4,Petrol,53461.12
Ford,2015,4.5,Hybrid,75348.08
Ford,2015,4.6,Diesel,50573.27
Ford,2015,4.6,Electric,65431.03
Ford,2015,4.6,Petrol,18065.54
Ford,2015,4.7,Electric,35046.42
Ford,2015,4.7,Petrol,46126.52
Ford,2015,4.8,Diesel,74555.82
Ford,2015,4.8,Electric,63961.36
Ford,2015,4.9,Diesel,77948.85
Ford,2015,4.9,Hybrid,70181.73
Ford,2015,4.9,Petrol,40980.85
Ford,2015,5.0,Diesel,30175.73
Ford,2016,1.1,Hybrid,55715.7
Ford,2016,1.2,Electric,67006.49
Ford,2016,1.2,Hybrid,66253.5
Ford,2016,1.4,Diesel,71026.81
Ford,2016,1.4,Electric,54809.65
Ford,2016,1.4,Petrol,26774.82
Ford,2016,1.5,Diesel,74412.72
Ford,2016,1.6,Diesel,70688.54
Ford,2016,1.6,Electric,52258.2
Ford,2016,1.7,Diesel,60137.62
Ford,2016,1.8,Diesel,65447.15
Ford,2016,1.8,Electric,25683.3
Ford,2016,1.8,Petrol,55105.19
Ford,2016,1.9,Electric,29537.75
Ford,2016,1.9,Hybrid,78820.03
Ford,2016,2.0,Petrol,39159.35
Ford,2016,2.2,Electric,56325.12
Ford,2016,2.2,Hybrid,61365.23
Ford,2016,2.3,Petrol,60763.89
Ford,2016,2.4,Diesel,28285.68
Ford,2016,2.4,Petrol,30441.23
Ford,2016,2.5,Diesel,65287.22
Ford,2016,2.5,Electric,18020.84
Ford,2016,2.6,Diesel,30952.05
Ford,2016,2.6,Petrol,70571.16
Ford,2016,2.7,Diesel,47139.25
Ford,2016,2.8,Electric,47838.56
Ford,2016,2.9,Diesel,49524.3
Ford,2016,3.0,Diesel,33071.8
Ford,2016,3.0,Petrol,38741.32
Ford,2016,3.1,Hybrid,52216.16
Ford,2016,3.1,Petrol,29608.61
Ford,2016,3.2,Electric,37083.32
Ford,2016,3.2,Hybrid,78990.91
Ford,2016,3.2,Petrol,56299.36
Ford,2016,3.3,Electric,38063.95
Ford,2016,3.3,Petrol,55875.85
Ford,2016,3.6,Petrol,58433.7
Ford,2016,3.8,Hybrid,29763.04
Ford,2016,3.8,Petrol,72312.0
Ford,2016,3.9,Diesel,46820.28
Ford,2016,3.9,Hybrid,15973.97
Ford,2016,4.0,Diesel,68886.33
Ford,2016,4.0,Electric,33909.4
Ford,2016,4.2,Hybrid,38535.8
Ford,2016,4.3,Diesel,16258.5
Ford,2016,4.4,Diesel,38354.18
Ford,2016,4.4,Electric,45291.28
Ford,2016,4.6,Diesel,47270.17
Ford,2016,4.7,Petrol,71581.64
Ford,2016,4.8,Electric,78210.21
Ford,2016,4.8,Petrol,52226.18
Ford,2016,4.9,Electric,52300.99
Ford,2016,4.9,Petrol,79061.05
Ford,2016,5.0,Electric,27111.99
Ford,2017,1.0,Hybrid,26111.26
Ford,2017,1.1,Hybrid,19863.02
Ford,2017,1.2,Electric,48005.67
Ford,2017,1.3,Diesel,44300.25
Ford,2017,1.3,Electric,64496.05
Ford,2017,1.4,Diesel,44041.16
Ford,2017,1.4,Electric,72075.72
Ford,2017,1.5,Diesel,72776.17
Ford,2017,1.5,Electric,35012.77
Ford,2017,1.5,Hybrid,58972.37
Ford,2017,1.5,Petrol,74255.37
Ford,2017,1.7,Electric,25247.83
Ford,2017,1.7,Hybrid,55364.58
Ford,2017,1.8,Diesel,46063.99
Ford,2017,1.8,Hybrid,35618.19
Ford,2017,2.0,Electric,31855.07
Ford,2017,2.0,Hybrid,47009.56
Ford,2017,2.1,Hybrid,51292.28
Ford,2017,2.2,Diesel,48888.85
Ford,2017,2.3,Diesel,29963.9
Ford,2017,2.3,Petrol,24451.57
Ford,2017,2.4,Hybrid,70413.51
Ford,2017,2.5,Petrol,15472.22
Ford,2017,2.6,Hybrid,40900.67
Ford,2017,2.7,Diesel,52520.36
Ford,2017,2.7,Electric,24368.22
Ford,2017,2.8,Diesel,45875.66
Ford,2017,2.8,Hybrid,52329.47
Ford,2017,2.8,Petrol,29981.29
Ford,2017,3.0,Diesel,39185.71
Ford,2017,3.0,Petrol,36377.68
Ford,2017,3.1,Hybrid,44629.67
Ford,2017,3.2,Diesel,24318.81
Ford,2017,3.2,Electric,49857.32
Ford,2017,3.2,Hybrid,77676.92
Ford,2017,3.3,Electric,23206.95
Ford,2017,3.4,Diesel,25104.25
Ford,2017,3.4,Hybrid,37259.7
Ford,2017,3.5,Hybrid,47886.1
Ford,2017,3.5,Petrol,22527.84
Ford,2017,3.6,Diesel,60096.95
Ford,2017,3.6,Electric,70562.6
Ford,2017,3.6,Hybrid,50926.88
Ford,2017,3.7,Diesel,42220.99
Ford,2017,3.7,Petrol,58713.17
Ford,2017,3.8,Electric,45496.9
Ford,2017,3.8,Petrol,42140.03
Ford,2017,3.9,Diesel,23503.66
Ford,2017,3.9,Electric,29483.31
Ford,2017,3.9,Hybrid,78714.05
Ford,2017,3.9,Petrol,40615.23
Ford,2017,4.0,Electric,49289.31
Ford,2017,4.0,Petrol,49043.95
Ford,2017,4.1,Petrol,23679.67
Ford,2017,4.2,Diesel,51785.26
Ford,2017,4.2,Hybrid,53258.48
Ford,2017,4.4,Electric,49100.69
Ford,2017,4.4,Hybrid,25158.15
Ford,2017,4.5,Electric,57360.77
Ford,2017,4.5,Petrol,60489.84
Ford,2017,4.6,Diesel,71469.93
Ford,2017,4.7,Diesel,19478.16
Ford,2017,4.9,Diesel,39918.63
Ford,2017,4.9,Hybrid,37241.21
Ford,2017,4.9,Petrol,22487.02
Ford,2017,5.0,Diesel,45449.01
Ford,2017,5.0,Petrol,35421.36
Ford,2018,1.0,Hybrid,71959.59
Ford,2018,1.1,Hybrid,39306.18
Ford,2018,1.2,Diesel,45056.24
Ford,2018,1.2,Petrol,33847.72
Ford,2018,1.3,Electric,76126.92
Ford,2018,1.3,Hybrid,47528.94
Ford,2018,1.4,Diesel,26225.83
Ford,2018,1.4,Petrol,16277.58
Ford,2018,1.5,Diesel,54186.07
Ford,2018,1.6,Hybrid,72626.27
Ford,2018,1.7,Diesel,45469.05
Ford,2018,1.7,Petrol,48379.15
Ford,2018,1.8,Hybrid,51969.54
Ford,2018,1.9,Electric,57920.03
Ford,2018,1.9,Hybrid,54892.6
Ford,2018,1.9,Petrol,76954.9
Ford,2018,2.0,Electric,32601.78
Ford,2018,2.1,Diesel,68408.86
Ford,2018,2.1,Electric,15893.14
Ford,2018,2.2,Electric,59346.26
Ford,2018,2.2,Hybrid,38455.81
Ford,2018,2.3,Diesel,65887.49
Ford,2018,2.3,Hybrid,42323.77
Ford,2018,2.4,Petrol,59512.85
Ford,2018,2.5,Diesel,61059.54
Ford,2018,2.5,Hybrid,31237.14
Ford,2018,2.6,Hybrid,41281.78
Ford,2018,2.7,Diesel,44195.6
Ford,2018,2.7,Hybrid,56862.04
Ford,2018,2.8,Diesel,30264.29
Ford,2018,2.9,Electric,36902.62
Ford,2018,2.9,Hybrid,45374.22
Ford,2018,3.0,Electric,59076.07
Ford,2018,3.0,Petrol,47184.71
Ford,2018,3.1,Diesel,49910.98
Ford,2018,3.1,Hybrid,43266.22
Ford,2018,3.2,Hybrid,38295.34
Ford,2018,3.3,Hybrid,34044.88
Ford,2018,3.4,Diesel,51490.35
Ford,2018,3.5,Diesel,70019.4
Ford,2018,3.5,Electric,49509.88
Ford,2018,3.5,Petrol,74142.83
Ford,2018,3.6,Electric,53286.49
Ford,2018,3.6,Petrol,38317.16
Ford,2018,3.7,Hybrid,62243.45
Ford,2018,3.7,Petrol,45373.69
Ford,2018,3.8,Diesel,67061.44
Ford,2018,3.8,Electric,54929.49
Ford,2018,3.8,Hybrid,48798.83
Ford,2018,3.9,Diesel,31117.68
Ford,2018,3.9,Electric,50290.41
Ford,2018,3.9,Hybrid,53838.17
Ford,2018,3.9,Petrol,41678.26
Ford,2018,4.0,Hybrid,41240.48
Ford,2018,4.1,Hybrid,45142.46
Ford,2018,4.1,Petrol,49137.8
Ford,2018,4.2,Electric,34461.45
Ford,2018,4.2,Petrol,64504.46
Ford,2018,4.3,Petrol,38803.51
Ford,2018,4.4,Hybrid,27259.45
Ford,2018,4.5,Electric,24442.78
Ford,2018,4.6,Diesel,26887.88
Ford,2018,4.7,Diesel,66652.9
Ford,2018,4.7,Hybrid,57254.02
Ford,2018,4.8,Diesel,32568.12
Ford,2018,4.9,Electric,17027.75
Ford,2018,4.9,Hybrid,32308.52
Ford,2018,5.0,Diesel,50313.37
Ford,2019,1.0,Diesel,35710.11
Ford,2019,1.0,Petrol,32713.08
Ford,2019,1.1,Electric,19859.19
Ford,2019,1.1,Hybrid,34180.8
Ford,2019,1.2,Diesel,44618.91
Ford,2019,1.2,Hybrid,68705.84
Ford,2019,1.3,Electric,24070.0
Ford,2019,1.4,Electric,43483.82
Ford,2019,1.4,Petrol,49581.73
Ford,2019,1.5,Electric,64657.05
Ford,2019,1.5,Hybrid,69935.23
Ford,2019,1.5,Petrol,18576.77
Ford,2019,1.6,Diesel,69269.64
Ford,2019,1.6,Electric,19730.9
Ford,2019,1.6,Hybrid,31485.79
Ford,2019,1.7,Diesel,67660.16
Ford,2019,1.8,Hybrid,23660.19
Ford,2019,1.9,Electric,53862.38
Ford,2019,1.9,Hybrid,63990.08
Ford,2019,2.1,Diesel,23865.5
Ford,2019,2.1,Electric,37792.52
Ford,2019,2.1,Hybrid,64309.32
Ford,2019,2.1,Petrol,39149.92
Ford,2019,2.2,Hybrid,62378.22
Ford,2019,2.3,Petrol,58000.96
Ford,2019,2.4,Electric,30143.28
Ford,2019,2.4,Petrol,55728.88
Ford,2019,2.5,Diesel,33683.08
Ford,2019,2.6,Hybrid,45065.5
Ford,2019,2.7,Diesel,40796.13
Ford,2019,2.7,Hybrid,39313.36
Ford,2019,2.9,Electric,15477.8
Ford,2019,3.0,Electric,40846.09
Ford,2019,3.1,Electric,46336.11
Ford,2019,3.1,Petrol,61627.68
Ford,2019,3.2,Diesel,39441.75
Ford,2019,3.2,Hybrid,55555.62
Ford,2019,3.3,Hybrid,23911.35
Ford,2019,3.4,Diesel,53092.06
Ford,2019,3.4,Hybrid,22190.58
Ford,2019,3.5,Electric,63029.88
Ford,2019,3.6,Electric,38867.12
Ford,2019,3.7,Electric,23811.94
Ford,2019,3.8,Diesel,15340.23
Ford,2019,3.8,Hybrid,47929.21
Ford,2019,3.9,Diesel,32287.69
Ford,2019,3.9,Electric,28965.29
Ford,2019,3.9,Hybrid,78334.83
Ford,2019,4.0,Electric,44604.99
Ford,2019,4.0,Hybrid,67044.77
Ford,2019,4.0,Petrol,47152.02
Ford,2019,4.1,Diesel,29183.57
Ford,2019,4.1,Electric,77990.2
Ford,2019,4.1,Hybrid,62434.39
Ford,2019,4.1,Petrol,76249.8
Ford,2019,4.2,Diesel,51070.21
Ford,2019,4.2,Petrol,44153.56
Ford,2019,4.3,Diesel,68967.69
Ford,2019,4.3,Electric,50997.58
Ford,2019,4.3,Petrol,19309.49
Ford,2019,4.4,Diesel,51324.68
Ford,2019,4.4,Electric,35392.42
Ford,2019,4.5,Electric,37263.72
Ford,2019,4.5,Hybrid,71250.32
Ford,2019,4.7,Petrol,35369.54
Ford,2019,4.8,Diesel,28797.36
Ford,2019,4.9,Electric,53037.52
Ford,2019,4.9,Hybrid,22808.64
Ford,2020,1.0,Diesel,31383.3
Ford,2020,1.0,Petrol,49770.55
Ford,2020,1.1,Electric,79117.56
Ford,2020,1.2,Petrol,60958.73
Ford,2020,1.3,Electric,48158.71
Ford,2020,1.3,Hybrid,60440.62
Ford,2020,1.4,Diesel,53246.5
Ford,2020,1.4,Electric,59329.35
Ford,2020,1.4,Hybrid,63858.52
Ford,2020,1.4,Petrol,59974.71
Ford,2020,1.5,Electric,40159.04
Ford,2020,1.5,Petrol,25644.18
Ford,2020,1.6,Hybrid,53443.07
Ford,2020,1.7,Diesel,34848.12
Ford,2020,1.7,Petrol,39370.7
Ford,2020,1.8,Diesel,29809.69
Ford,2020,1.8,Electric,69737.21
Ford,2020,1.8,Petrol,24305.27
Ford,2020,1.9,Petrol,67317.99
Ford,2020,2.0,Diesel,41806.62
Ford,2020,2.0,Electric,19298.69
Ford,2020,2.1,Diesel,41091.69
Ford,2020,2.2,Diesel,27963.11
Ford,2020,2.2,Electric,40531.77
Ford,2020,2.2,Hybrid,50470.43
Ford,2020,2.2,Petrol,76948.7
Ford,2020,2.4,Diesel,58743.44
Ford,2020,2.4,Electric,16967.23
Ford,2020,2.5,Electric,42851.4
Ford,2020,2.5,Hybrid,61433.9
Ford,2020,2.6,Electric,55064.72
Ford,2020,2.6,Hybrid,46938.95
Ford,2020,2.7,Electric,32054.36
Ford,2020,2.7,Hybrid,62875.81
Ford,2020,2.8,Diesel,66593.03
Ford,2020,2.8,Electric,53691.24
Ford,2020,2.8,Petrol,35915.18
Ford,2020,2.9,Petrol,76914.56
Ford,2020,3.1,Electric,64464.84
Ford,2020,3.1,Hybrid,45735.2
Ford,2020,3.1,Petrol,28898.22
Ford,2020,3.2,Hybrid,53853.41
Ford,2020,3.3,Diesel,36952.02
Ford,2020,3.4,Diesel,50989.4
Ford,2020,3.4,Hybrid,34194.52
Ford,2020,3.6,Diesel,33808.69
Ford,2020,3.6,Electric,22589.93
Ford,2020,3.6,Petrol,37631.31
Ford,2020,3.7,Diesel,46576.68
Ford,2020,3.7,Electric,21371.68
Ford,2020,3.7,Hybrid,46164.51
Ford,2020,3.7,Petrol,38559.38
Ford,2020,3.8,Electric,33946.13
Ford,2020,3.9,Petrol,42906.01
Ford,2020,4.0,Petrol,53169.99
Ford,2020,4.2,Diesel,61987.81
Ford,2020,4.3,Hybrid,24479.48
Ford,2020,4.4,Hybrid,29992.21
Ford,2020,4.5,Electric,37892.78
Ford,2020,4.5,Petrol,53328.49
Ford,2020,4.7,Hybrid,44721.01
Ford,2020,4.8,Diesel,24809.5
Ford,2020,4.9,Diesel,22344.68
Ford,2020,4.9,Electric,22659.24
Honda,2010,1.0,Hybrid,22773.87
Honda,2010,1.2,Electric,30515.08
Honda,2010,1.2,Hybrid,56846.81
Honda,2010,1.2,Petrol,43922.32
Honda,2010,1.3,Electric,52081.38
Honda,2010,1.3,Hybrid,65065.54
Honda,2010,1.4,Diesel,30534.76
Honda,2010,1.5,Electric,41862.35
Honda,2010,1.5,Petrol,46116.24
Honda,2010,1.6,Diesel,43071.82
Honda,2010,1.6,Hybrid,46513.0
Honda,2010,1.7,Electric,74864.47
Honda,2010,1.7,Hybrid,54965.66
Honda,2010,1.8,Diesel,50431.31
Honda,2010,1.8,Electric,57751.98
Honda,2010,1.8,Petrol,55160.06
Honda,2010,2.0,Diesel,49227.1
Honda,2010,2.0,Petrol,45367.85
Honda,2010,2.1,Diesel,46206.2
Honda,2010,2.1,Electric,15866.49
Honda,2010,2.1,Hybrid,71669.1
Honda,2010,2.2,Electric,33575.33
Honda,2010,2.2,Hybrid,49030.33
Honda,2010,2.2,Petrol,33482.16
Honda,2010,2.3,Electric,15953.89
Honda,2010,2.3,Petrol,27374.94
Honda,2010,2.5,Diesel,28019.24
Honda,2010,2.6,Hybrid,52173.2
Honda,2010,2.6,Petrol,42412.68
Honda,2010,2.8,Diesel,27331.13
Honda,2010,2.8,Petrol,45694.52
Honda,2010,2.9,Hybrid,74391.88
Honda,2010,2.9,Petrol,45593.66
Honda,2010,3.0,Electric,45234.36
Honda,2010,3.0,Hybrid,46739.24
Honda,2010,3.0,Petrol,57504.66
Honda,2010,3.2,Electric,70558.14
Honda,2010,3.2,Hybrid,28862.81
Honda,2010,3.3,Electric,19122.4
Honda,2010,3.3,Hybrid,26134.18
Honda,2010,3.4,Electric,79512.3
Honda,2010,3.4,Hybrid,38316.2
Honda,2010,3.4,Petrol,39135.24
Honda,2010,3.5,Hybrid,75525.11
Honda,2010,3.6,Electric,16923.79
Honda,2010,3.7,Hybrid,67531.5
Honda,2010,3.8,Diesel,79709.42
Honda,2010,3.8,Electric,36660.31
Honda,2010,3.9,Diesel,76543.42
Honda,2010,3.9,Electric,73697.69
Honda,2010,3.9,Hybrid,26096.5
Honda,2010,4.0,Hybrid,38035.52
Honda,2010,4.0,Petrol,37146.85
Honda,2010,4.1,Diesel,63331.89
Honda,2010,4.1,Electric,71233.31
Honda,2010,4.1,Petrol,21052.04
Honda,2010,4.2,Diesel,43747.35
Honda,2010,4.2,Electric,35589.9
Honda,2010,4.2,Hybrid,63953.44
Honda,2010,4.3,Diesel,72743.86
Honda,2010,4.3,Petrol,24761.9
Honda,2010,4.4,Hybrid,65908.92
Honda,2010,4.4,Petrol,59260.94
Honda,2010,4.5,Electric,63306.36
Honda,2010,4.5,Hybrid,69759.23
Honda,2010,4.6,Electric,65978.05
Honda,2010,4.6,Hybrid,78534.9
Honda,2010,4.6,Petrol,69792.32
Honda,2010,4.7,Diesel,41919.08
Honda,2010,4.7,Electric,21250.42
Honda,2010,4.7,Hybrid,35381.26
Honda,2010,4.8,Diesel,79282.67
Honda,2010,4.8,Electric,40864.77
Honda,2010,4.9,Hybrid,31564.85
Honda,2010,5.0,Petrol,57834.9
Honda,2011,1.0,Electric,19221.4
Honda,2011,1.0,Hybrid,21063.04
Honda,2011,1.1,Electric,30702.05
Honda,2011,1.2,Diesel,75309.69
Honda,2011,1.2,Electric,30174.48
Honda,2011,1.2,Hybrid,46449.81
Honda,2011,1.3,Diesel,59862.44
Honda,2011,1.4,Diesel,52451.77
Honda,2011,1.5,Hybrid,43999.92
Honda,2011,1.5,Petrol,59744.5
Honda,2011,1.6,Electric,33907.64
Honda,2011,1.7,Electric,39886.71
Honda,2011,1.8,Diesel,68722.05
Honda,2011,1.9,Diesel,52042.62
Honda,2011,2.0,Diesel,75095.77
Honda,2011,2.0,Hybrid,29352.64
Honda,2011,2.0,Petrol,75157.56
Honda,2011,2.1,Diesel,17320.0
Honda,2011,2.1,Hybrid,68846.8
Honda,2011,2.2,Electric,36340.46
Honda,2011,2.3,Diesel,43674.36
Honda,2011,2.3,Hybrid,56354.28
Honda,2011,2.4,Electric,69265.11
Honda,2011,2.4,Hybrid,36591.96
Honda,2011,2.4,Petrol,47420.19
Honda,2011,2.5,Diesel,63340.25
Honda,2011,2.5,Hybrid,33184.22
Honda,2011,2.6,Electric,22145.21
Honda,2011,2.6,Petrol,49446.84
Honda,2011,2.7,Diesel,55537.35
Honda,2011,2.7,Electric,24072.65
Honda,2011,2.9,Diesel,68785.28
Honda,2011,2.9,Petrol,17002.72
Honda,2011,3.0,Electric,62894.47
Honda,2011,3.0,Hybrid,53528.73
Honda,2011,3.1,Electric,37767.37
Honda,2011,3.1,Hybrid,36482.55
Honda,2011,3.2,Diesel,61393.53
Honda,2011,3.2,Electric,45529.24
Honda,2011,3.2,Petrol,26677.83
Honda,2011,3.3,Hybrid,58460.6
Honda,2011,3.4,Hybrid,41317.9
Honda,2011,3.5,Diesel,45360.18
Honda,2011,3.6,Petrol,35140.85
Honda,2011,3.7,Petrol,16918.67
Honda,2011,3.8,Diesel,41321.75
Honda,2011,3.8,Electric,29253.66
Honda,2011,3.9,Diesel,47286.09
Honda,2011,3.9,Electric,47284.81
Honda,2011,4.0,Diesel,46867.16
Honda,2011,4.0,Petrol,52206.71
Honda,2011,4.3,Petrol,64048.17
Honda,2011,4.4,Diesel,75399.63
Honda,2011,4.4,Hybrid,22013.89
Honda,2011,4.4,Petrol,54293.27
Honda,2011,4.5,Diesel,40610.75
Honda,2011,4.6,Diesel,67020.74
Honda,2011,4.6,Hybrid,68927.86
Honda,2011,4.7,Diesel,48082.28
Honda,2011,4.7,Petrol,39777.28
Honda,2011,4.8,Diesel,71393.68
Honda,2011,4.8,Electric,17106.91
Honda,2011,4.9,Electric,42210.62
Honda,2012,1.1,Diesel,47092.43
Honda,2012,1.2,Hybrid,21615.93
Honda,2012,1.3,Diesel,15180.95
Honda,2012,1.3,Electric,20163.37
Honda,2012,1.5,Diesel,34291.27
Honda,2012,1.5,Hybrid,23400.09
Honda,2012,1.7,Petrol,47472.28
Honda,2012,1.8,Electric,24997.19
Honda,2012,1.8,Petrol,57355.23
Honda,2012,1.9,Electric,15617.56
Honda,2012,1.9,Hybrid,49971.35
Honda,2012,2.0,Electric,34297.64
Honda,2012,2.0,Petrol,32728.05
Honda,2012,2.1,Hybrid,74615.58
Honda,2012,2.1,Petrol,55199.29
Honda,2012,2.2,Diesel,49076.74
Honda,2012,2.3,Electric,62980.04
Honda,2012,2.3,Hybrid,51624.38
Honda,2012,2.3,Petrol,53405.74
Honda,2012,2.4,Electric,23843.82
Honda,2012,2.4,Hybrid,27188.66
Honda,2012,2.5,Hybrid,56565.35
Honda,2012,2.6,Electric,68953.07
Honda,2012,2.6,Hybrid,40951.84
Honda,2012,2.7,Diesel,26428.06
Honda,2012,2.7,Hybrid,30897.59
Honda,2012,2.7,Petrol,62422.6
Honda,2012,2.8,Diesel,58091.64
Honda,2012,2.8,Hybrid,55754.46
Honda,2012,2.9,Petrol,62903.51
Honda,2012,3.0,Electric,53488.2
Honda,2012,3.1,Diesel,34277.32
Honda,2012,3.2,Electric,36665.04
Honda,2012,3.2,Petrol,45572.24
Honda,2012,3.3,Hybrid,69352.59
Honda,2012,3.4,Hybrid,64718.59
Honda,2012,3.5,Diesel,45340.88
Honda,2012,3.5,Electric,52457.73
Honda,2012,3.5,Petrol,48675.34
Honda,2012,3.6,Petrol,47704.7
Honda,2012,3.7,Diesel,66398.06
Honda,2012,3.8,Diesel,40678.38
Honda,2012,3.8,Electric,68086.84
Honda,2012,3.8,Hybrid,28503.57
Honda,2012,3.8,Petrol,74321.08
Honda,2012,3.9,Diesel,59443.4
Honda,2012,3.9,Electric,52101.52
Honda,2012,3.9,Petrol,64711.4
Honda,2012,4.0,Petrol,51645.5
Honda,2012,4.1,Electric,69537.11
Honda,2012,4.1,Hybrid,64113.99
Honda,2012,4.2,Electric,24531.14
Honda,2012,4.2,Hybrid,23794.9
Honda,2012,4.2,Petrol,22998.64
Honda,2012,4.3,Electric,40341.17
Honda,2012,4.3,Hybrid,24038.56
Honda,2012,4.4,Diesel,58353.01
Honda,2012,4.4,Hybrid,31592.86
Honda,2012,4.4,Petrol,35764.46
Honda,2012,4.5,Diesel,53158.29
Honda,2012,4.5,Electric,37234.31
Honda,2012,4.5,Petrol,53339.64
Honda,2012,4.6,Diesel,70940.27
Honda,2012,4.7,Diesel,56517.89
Honda,2012,4.7,Electric,76826.54
Honda,2012,4.9,Petrol,24355.97
Honda,2012,5.0,Hybrid,51976.27
Honda,2013,1.0,Electric,70109.83
Honda,2013,1.1,Diesel,46718.11
Honda,2013,1.2,Diesel,28029.49
Honda,2013,1.2,Electric,27775.11
Honda,2013,1.2,Hybrid,61293.9
Honda,2013,1.3,Electric,23207.41
Honda,2013,1.3,Petrol,22832.95
Honda,2013,1.5,Diesel,67045.65
Honda,2013,1.5,Hybrid,59139.0
Honda,2013,1.5,Petrol,41992.59
Honda,2013,1.6,Electric,38913.73
Honda,2013,1.6,Petrol,32588.12
Honda,2013,1.7,Petrol,49367.06
Honda,2013,1.8,Diesel,18059.14
Honda,2013,1.9,Diesel,37594.91
Honda,2013,1.9,Hybrid,34778.25
Honda,2013,2.2,Petrol,22301.23
Honda,2013,2.3,Electric,24120.35
Honda,2013,2.3,Petrol,23109.91
Honda,2013,2.5,Diesel,69386.77
Honda,2013,2.5,Hybrid,26386.75
Honda,2013,2.7,Electric,63420.33
Honda,2013,2.8,Diesel,55710.26
Honda,2013,2.9,Electric,75522.98
Honda,2013,3.0,Diesel,76659.82
Honda,2013,3.1,Diesel,75365.11
Honda,2013,3.1,Hybrid,40827.54
